#Frame,AgentID,X,Y,Z,Time,
147,2005,38.4585,-0.126374,11.8803,00:00:29,
147,2006,45.8452,-0.126374,10.9932,00:00:29,
147,2007,46.3092,-0.126374,11.7834,00:00:29,
147,2008,28.2544,0.502928,13.4651,00:00:29,
147,2009,28.6167,1.42293,15.5474,00:00:29,
147,2010,31.6656,-0.126374,10.7088,00:00:29,
147,2011,39.8608,-0.126374,10.6991,00:00:29,
147,2012,47.7348,0.010207,8.84184,00:00:29,
147,2013,47.3013,0.010207,8.9871,00:00:29,
147,2014,47.6312,0.030207,9.95018,00:00:29,
147,2015,28.7911,0.809596,14.1371,00:00:29,
147,2016,28.8159,0.196262,12.7834,00:00:29,
147,2017,29.6831,-0.126374,11.2618,00:00:29,
147,2018,44.175,-0.126374,10.8562,00:00:29,
147,2019,47.8113,0.010207,7.81213,00:00:29,
147,2020,47.3298,-0.126374,10.3491,00:00:29,
147,2021,38.139,-0.126374,10.8995,00:00:29,
147,2022,40.5433,-0.126374,11.5007,00:00:29,
147,2023,42.9123,-0.126374,11.5834,00:00:29,
147,2024,47.2683,-0.126374,11.0951,00:00:29,
147,2025,47.9913,0.030207,9.61753,00:00:29,
147,2026,48.0536,0.010207,8.29006,00:00:29,
147,2027,48.1279,0.010207,7.42508,00:00:29,
147,2029,28.5511,2.03626,16.9308,00:00:29,
147,2030,30.2629,-0.126374,10.7599,00:00:29,
147,2031,31.0289,-0.126374,11.0179,00:00:29,
147,2032,27.7645,-0.126374,11.3621,00:00:29,
147,2033,28.2447,0.042928,12.5613,00:00:29,
147,2034,47.1533,0.030207,9.80133,00:00:29,
147,2035,32.4422,-0.126374,10.7188,00:00:29,
147,2036,39.0049,-0.126374,10.7622,00:00:29,
147,2037,44.3637,-0.126374,11.8556,00:00:29,
147,2038,48.2139,0.010207,8.90107,00:00:29,
147,2039,46.8097,0.010207,9.07829,00:00:29,
147,2040,31.0421,-0.126374,11.744,00:00:29,
147,2041,41.7161,-0.126374,10.9245,00:00:29,
147,2042,32.9252,-0.126374,11.588,00:00:29,
147,2043,37.4714,-0.126374,10.8946,00:00:29,
148,2001,28.6017,-0.126374,11.851,00:00:29,
148,2003,34.5701,-0.126374,11.155,00:00:29,
148,2004,36.9344,-0.126374,11.7046,00:00:29,
148,2005,38.196,-0.126374,11.8715,00:00:29,
148,2006,45.555,-0.126374,10.9908,00:00:29,
148,2007,46.1189,-0.126374,11.7641,00:00:29,
148,2008,28.2563,0.502928,13.5498,00:00:29,
148,2009,28.6142,1.42293,15.6711,00:00:29,
148,2010,31.5157,-0.126374,10.6708,00:00:29,
148,2011,39.6382,-0.126374,10.6757,00:00:29,
148,2012,47.7351,0.010207,8.88495,00:00:29,
148,2013,47.2924,0.010207,9.00971,00:00:29,
148,2014,47.6229,0.030207,10.0079,00:00:29,
148,2015,28.7911,0.809596,14.253,00:00:29,
148,2016,28.7865,0.196262,12.8857,00:00:29,
148,2017,29.4688,-0.126374,11.2542,00:00:29,
148,2018,43.9234,-0.126374,10.8294,00:00:29,
148,2019,47.829,0.010207,7.86344,00:00:29,
148,2020,47.3065,-0.126374,10.4768,00:00:29,
148,2021,37.9416,-0.126374,10.9029,00:00:29,
148,2022,40.2925,-0.126374,11.561,00:00:29,
148,2023,42.6092,-0.126374,11.5793,00:00:29,
148,2024,47.1221,-0.126374,11.2676,00:00:29,
148,2025,47.9718,0.030207,9.69027,00:00:29,
148,2026,48.0047,0.010207,8.3344,00:00:29,
148,2027,48.121,0.010207,7.45755,00:00:29,
148,2029,28.55,2.1896,17.0506,00:00:29,
148,2030,30.0842,-0.126374,10.777,00:00:29,
148,2031,30.8394,-0.126374,11.0688,00:00:29,
148,2032,27.8407,-0.126374,11.3576,00:00:29,
148,2033,28.2411,0.042928,12.5532,00:00:29,
148,2034,47.1697,0.030207,9.79651,00:00:29,
148,2035,32.2527,-0.126374,10.6796,00:00:29,
148,2036,38.7877,-0.126374,10.7636,00:00:29,
148,2037,44.1202,-0.126374,11.8825,00:00:29,
148,2038,48.202,0.010207,8.98136,00:00:29,
148,2039,46.7983,0.010207,9.0866,00:00:29,
148,2040,30.7938,-0.126374,11.6782,00:00:29,
148,2041,41.4525,-0.126374,10.9245,00:00:29,
148,2042,32.6989,-0.126374,11.5323,00:00:29,
148,2043,37.2669,-0.126374,10.9129,00:00:29,
149,2001,28.664,-0.126374,11.9897,00:00:29,
149,2003,34.3407,-0.126374,11.1224,00:00:29,
149,2004,36.6867,-0.126374,11.7247,00:00:29,
149,2005,37.9542,-0.126374,11.8321,00:00:29,
149,2006,45.2601,-0.126374,10.9823,00:00:29,
149,2007,45.9278,-0.126374,11.7571,00:00:29,
149,2008,28.2579,0.502928,13.6344,00:00:29,
149,2009,28.6117,1.57626,15.7948,00:00:29,
149,2010,31.4025,-0.126374,10.6569,00:00:29,
149,2011,39.4215,-0.126374,10.6757,00:00:29,
149,2012,47.7057,0.010207,8.91104,00:00:29,
149,2013,47.248,0.010207,9.0378,00:00:29,
149,2014,47.6045,0.030207,10.0887,00:00:29,
149,2015,28.7911,0.962929,14.3695,00:00:29,
149,2016,28.7672,0.196262,12.9907,00:00:29,
149,2017,29.2578,-0.126374,11.2159,00:00:29,
149,2018,43.6686,-0.126374,10.8294,00:00:29,
149,2019,47.8554,0.010207,7.92189,00:00:29,
149,2020,47.2329,-0.126374,10.6562,00:00:29,
149,2021,37.7474,-0.126374,10.9418,00:00:29,
149,2022,40.0371,-0.126374,11.6201,00:00:29,
149,2023,42.3061,-0.126374,11.5721,00:00:29,
149,2024,46.9407,-0.126374,11.4201,00:00:29,
149,2025,47.9369,0.030207,9.72476,00:00:29,
149,2026,47.9749,0.010207,8.4074,00:00:29,
149,2027,48.1073,0.010207,7.49168,00:00:29,
149,2029,28.5489,2.1896,17.1705,00:00:29,
149,2030,29.904,-0.126374,10.8131,00:00:29,
149,2031,30.6451,-0.126374,11.0894,00:00:29,
149,2032,27.9934,-0.126374,11.323,00:00:29,
149,2033,28.2377,0.042928,12.5454,00:00:29,
149,2034,47.1827,0.030207,9.8203,00:00:29,
149,2035,32.0597,-0.126374,10.6395,00:00:29,
149,2036,38.5721,-0.126374,10.7669,00:00:29,
149,2037,43.8702,-0.126374,11.9074,00:00:29,
149,2038,48.1818,0.010207,9.06367,00:00:29,
149,2039,46.788,0.010207,9.09016,00:00:29,
149,2040,30.5507,-0.126374,11.6027,00:00:29,
149,2041,41.1878,-0.126374,10.9293,00:00:29,
149,2042,32.4667,-0.126374,11.4726,00:00:29,
149,2043,37.0621,-0.126374,10.9057,00:00:29,
150,2001,28.7407,-0.126374,12.1236,00:00:30,
150,2003,34.1116,-0.126374,11.0874,00:00:30,
150,2004,36.4391,-0.126374,11.7606,00:00:30,
150,2005,37.7273,-0.126374,11.7817,00:00:30,
150,2006,44.9559,-0.126374,10.9652,00:00:30,
150,2007,45.7365,-0.126374,11.7559,00:00:30,
150,2008,28.2595,0.656262,13.7191,00:00:30,
150,2009,28.6092,1.57626,15.9185,00:00:30,
150,2010,31.2958,-0.126374,10.7024,00:00:30,
150,2011,39.2102,-0.126374,10.6741,00:00:30,
150,2012,47.7091,0.010207,8.92156,00:00:30,
150,2013,47.269,0.010207,9.0608,00:00:30,
150,2014,47.5734,0.030207,10.2204,00:00:30,
150,2015,28.7911,0.962929,14.4864,00:00:30,
150,2016,28.7547,0.349596,13.0973,00:00:30,
150,2017,29.0435,-0.126374,11.2112,00:00:30,
150,2018,43.4112,-0.126374,10.8269,00:00:30,
150,2019,47.8706,0.010207,7.97696,00:00:30,
150,2020,47.113,-0.126374,10.8445,00:00:30,
150,2021,37.5452,-0.126374,10.9782,00:00:30,
150,2022,39.7771,-0.126374,11.6743,00:00:30,
150,2023,42.004,-0.126374,11.5713,00:00:30,
150,2024,46.7447,-0.126374,11.5629,00:00:30,
150,2025,47.9202,0.030207,9.73963,00:00:30,
150,2026,47.9875,0.010207,8.45944,00:00:30,
150,2027,48.0881,0.010207,7.51963,00:00:30,
150,2029,28.5477,2.1896,17.2903,00:00:30,
150,2030,29.7366,-0.126374,10.8465,00:00:30,
150,2031,30.4525,-0.126374,11.0788,00:00:30,
150,2032,28.1681,-0.126374,11.3186,00:00:30,
150,2033,28.246,0.042928,12.5563,00:00:30,
150,2034,47.2207,0.030207,9.86604,00:00:30,
150,2035,31.8645,-0.126374,10.6078,00:00:30,
150,2036,38.3585,-0.126374,10.7707,00:00:30,
150,2037,43.6139,-0.126374,11.9273,00:00:30,
150,2038,48.1848,0.010207,9.06459,00:00:30,
150,2039,46.7699,0.010207,9.09051,00:00:30,
150,2040,30.3314,-0.126374,11.5699,00:00:30,
150,2041,40.9215,-0.126374,10.9345,00:00:30,
150,2042,32.2307,-0.126374,11.416,00:00:30,
150,2043,36.8587,-0.126374,10.8798,00:00:30,
151,2001,28.8423,-0.126374,12.2651,00:00:30,
151,2003,33.8869,-0.126374,11.1098,00:00:30,
151,2004,36.1897,-0.126374,11.7994,00:00:30,
151,2005,37.5117,-0.126374,11.7338,00:00:30,
151,2006,44.638,-0.126374,10.9508,00:00:30,
151,2007,45.5454,-0.126374,11.7632,00:00:30,
151,2008,28.2608,0.656262,13.8038,00:00:30,
151,2009,28.6066,1.72959,16.0421,00:00:30,
151,2010,31.2016,-0.126374,10.8106,00:00:30,
151,2011,39.007,-0.126374,10.6717,00:00:30,
151,2012,47.698,0.010207,8.96857,00:00:30,
151,2013,47.2656,0.010207,9.13922,00:00:30,
151,2014,47.5444,-0.126374,10.3866,00:00:30,
151,2015,28.7911,0.962929,14.6039,00:00:30,
151,2016,28.7445,0.349596,13.2049,00:00:30,
151,2017,28.8387,-0.126374,11.2377,00:00:30,
151,2018,43.1529,-0.126374,10.8242,00:00:30,
151,2019,47.8743,0.010207,8.01876,00:00:30,
151,2020,46.9588,-0.126374,11.0171,00:00:30,
151,2021,37.3522,-0.126374,11.0075,00:00:30,
151,2022,39.5129,-0.126374,11.7206,00:00:30,
151,2023,41.7044,-0.126374,11.5762,00:00:30,
151,2024,46.5407,-0.126374,11.6894,00:00:30,
151,2025,47.9077,0.030207,9.75068,00:00:30,
151,2026,47.9981,0.010207,8.50317,00:00:30,
151,2027,48.0602,0.010207,7.54243,00:00:30,
151,2029,28.5466,2.29293,17.4101,00:00:30,
151,2030,29.5768,-0.126374,10.8785,00:00:30,
151,2031,30.2589,-0.126374,11.0464,00:00:30,
151,2032,28.3091,-0.126374,11.3413,00:00:30,
151,2033,28.261,0.042928,12.5761,00:00:30,
151,2034,47.2557,0.030207,9.90695,00:00:30,
151,2035,31.6427,-0.126374,10.5752,00:00:30,
151,2036,38.1499,-0.126374,10.7809,00:00:30,
151,2037,43.352,-0.126374,11.9374,00:00:30,
151,2038,48.1701,0.010207,9.10108,00:00:30,
151,2039,46.769,0.010207,9.08063,00:00:30,
151,2040,30.0903,-0.126374,11.5386,00:00:30,
151,2041,40.6518,-0.126374,10.9325,00:00:30,
151,2042,31.9924,-0.126374,11.3643,00:00:30,
151,2043,36.6559,-0.126374,10.8459,00:00:30,
152,2001,28.9739,0.042928,12.4367,00:00:30,
152,2003,33.6575,-0.126374,11.1179,00:00:30,
152,2004,35.9376,-0.126374,11.8375,00:00:30,
152,2005,37.286,-0.126374,11.6869,00:00:30,
152,2006,44.3128,-0.126374,10.9404,00:00:30,
152,2007,45.3544,-0.126374,11.7727,00:00:30,
152,2008,28.262,0.656262,13.8885,00:00:30,
152,2009,28.604,1.72959,16.1658,00:00:30,
152,2010,31.0415,-0.126374,10.9364,00:00:30,
152,2011,38.8111,-0.126374,10.674,00:00:30,
152,2012,47.6667,0.010207,9.03662,00:00:30,
152,2013,47.2427,0.010207,9.27516,00:00:30,
152,2014,47.488,-0.126374,10.5497,00:00:30,
152,2015,28.7911,1.11626,14.7217,00:00:30,
152,2016,28.735,0.349596,13.3129,00:00:30,
152,2017,28.7921,-0.126374,11.233,00:00:30,
152,2018,42.8942,-0.126374,10.8213,00:00:30,
152,2019,47.8473,0.010207,8.07041,00:00:30,
152,2020,46.7746,-0.126374,11.1658,00:00:30,
152,2021,37.1588,-0.126374,11.0277,00:00:30,
152,2022,39.2463,-0.126374,11.7609,00:00:30,
152,2023,41.408,-0.126374,11.5817,00:00:30,
152,2024,46.3301,-0.126374,11.7974,00:00:30,
152,2025,47.8746,0.030207,9.78016,00:00:30,
152,2026,48.0119,0.010207,8.54254,00:00:30,
152,2027,48.017,0.010207,7.55933,00:00:30,
152,2029,28.5718,2.27297,17.647,00:00:30,
152,2030,29.4076,-0.126374,10.8934,00:00:30,
152,2031,30.0717,-0.126374,11.0043,00:00:30,
152,2032,28.3085,-0.126374,11.36,00:00:30,
152,2033,28.2804,0.042928,12.6017,00:00:30,
152,2034,47.3071,0.030207,9.98869,00:00:30,
152,2035,31.4997,-0.126374,10.5762,00:00:30,
152,2036,37.9469,-0.126374,10.7946,00:00:30,
152,2037,43.0847,-0.126374,11.9359,00:00:30,
152,2038,48.1422,0.010207,9.15599,00:00:30,
152,2039,46.7886,0.010207,9.06582,00:00:30,
152,2040,29.8611,-0.126374,11.4779,00:00:30,
152,2041,40.3796,-0.126374,10.9288,00:00:30,
152,2042,31.8354,-0.126374,11.3297,00:00:30,
152,2043,36.4521,-0.126374,10.8459,00:00:30,
153,2001,28.9564,0.042928,12.4599,00:00:30,
153,2003,33.4258,-0.126374,11.1101,00:00:30,
153,2004,35.6837,-0.126374,11.8696,00:00:30,
153,2005,37.0517,-0.126374,11.6499,00:00:30,
153,2006,43.9855,-0.126374,10.9339,00:00:30,
153,2007,45.1633,-0.126374,11.7816,00:00:30,
153,2008,28.263,0.656262,13.9731,00:00:30,
153,2009,28.6013,1.72959,16.2895,00:00:30,
153,2010,30.8639,-0.126374,11.0357,00:00:30,
153,2011,38.6203,-0.126374,10.6805,00:00:30,
153,2012,47.6045,0.010207,9.11392,00:00:30,
153,2013,47.2031,0.010207,9.41174,00:00:30,
153,2014,47.3843,-0.126374,10.7317,00:00:30,
153,2015,28.791,1.11626,14.8398,00:00:30,
153,2016,28.726,0.502928,13.4208,00:00:30,
153,2017,28.7758,-0.126374,11.227,00:00:30,
153,2018,42.6355,-0.126374,10.8184,00:00:30,
153,2019,47.8416,0.010207,8.11606,00:00:30,
153,2020,46.5772,-0.126374,11.2777,00:00:30,
153,2021,36.962,-0.126374,11.0356,00:00:30,
153,2022,38.9769,-0.126374,11.8014,00:00:30,
153,2023,41.1146,-0.126374,11.5892,00:00:30,
153,2024,46.1162,-0.126374,11.8743,00:00:30,
153,2025,47.8284,0.030207,9.81604,00:00:30,
153,2026,48.0035,0.010207,8.58912,00:00:30,
153,2027,47.9816,0.010207,7.56658,00:00:30,
153,2029,28.5976,2.27297,17.8975,00:00:30,
153,2030,29.2506,-0.126374,10.8906,00:00:30,
153,2031,29.8939,-0.126374,10.9726,00:00:30,
153,2032,28.2949,-0.126374,11.3638,00:00:30,
153,2033,28.3101,0.042928,12.6618,00:00:30,
153,2034,47.348,0.030207,10.0889,00:00:30,
153,2035,31.4086,-0.126374,10.5941,00:00:30,
153,2036,37.7563,-0.126374,10.8328,00:00:30,
153,2037,42.8124,-0.126374,11.922,00:00:30,
153,2038,48.099,0.010207,9.21346,00:00:30,
153,2039,46.8526,0.010207,9.05509,00:00:30,
153,2040,29.636,-0.126374,11.4532,00:00:30,
153,2041,40.1067,-0.126374,10.9242,00:00:30,
153,2042,31.6776,-0.126374,11.3055,00:00:30,
153,2043,36.2468,-0.126374,10.8367,00:00:30,
154,2001,28.9334,0.042928,12.4921,00:00:30,
154,2003,33.1958,-0.126374,11.0817,00:00:30,
154,2004,35.4288,-0.126374,11.8932,00:00:30,
154,2005,36.8039,-0.126374,11.6512,00:00:30,
154,2006,43.659,-0.126374,10.9224,00:00:30,
154,2007,44.9721,-0.126374,11.7873,00:00:30,
154,2008,28.264,0.809596,14.0578,00:00:30,
154,2009,28.5985,1.88293,16.4132,00:00:30,
154,2010,30.6752,-0.126374,11.1054,00:00:30,
154,2011,38.433,-0.126374,10.6907,00:00:30,
154,2012,47.5207,0.010207,9.18601,00:00:30,
154,2013,47.154,0.030207,9.53064,00:00:30,
154,2014,47.2631,-0.126374,10.9369,00:00:30,
154,2015,28.791,1.11626,14.9582,00:00:30,
154,2016,28.717,0.502928,13.53,00:00:30,
154,2017,28.7272,-0.126374,11.2378,00:00:30,
154,2018,42.3779,-0.126374,10.8194,00:00:30,
154,2019,47.8258,0.010207,8.20452,00:00:30,
154,2020,46.3599,-0.126374,11.3555,00:00:30,
154,2021,36.7638,-0.126374,11.0272,00:00:30,
154,2022,38.7025,-0.126374,11.8259,00:00:30,
154,2023,40.8239,-0.126374,11.5989,00:00:30,
154,2024,45.8939,-0.126374,11.9226,00:00:30,
154,2025,47.7668,0.030207,9.86748,00:00:30,
154,2026,47.988,0.010207,8.67747,00:00:30,
154,2027,47.9416,0.010207,7.5726,00:00:30,
154,2029,28.6164,2.27297,18.1577,00:00:30,
154,2030,29.0938,-0.126374,10.8864,00:00:30,
154,2031,29.7344,-0.126374,10.9535,00:00:30,
154,2032,28.1936,-0.126374,11.4281,00:00:30,
154,2033,28.3399,0.196262,12.755,00:00:30,
154,2034,47.373,0.030207,10.1976,00:00:30,
154,2035,31.3578,-0.126374,10.6077,00:00:30,
154,2036,37.5734,-0.126374,10.8693,00:00:30,
154,2037,42.5349,-0.126374,11.9008,00:00:30,
154,2038,48.0574,0.010207,9.27068,00:00:30,
154,2039,46.9516,0.010207,9.04245,00:00:30,
154,2040,29.4282,-0.126374,11.4602,00:00:30,
154,2041,39.8346,-0.126374,10.9088,00:00:30,
154,2042,31.522,-0.126374,11.2963,00:00:30,
154,2043,36.0424,-0.126374,10.8145,00:00:30,
155,2001,28.9283,0.042928,12.4989,00:00:31,
155,2003,32.9669,-0.126374,11.0461,00:00:31,
155,2004,35.1731,-0.126374,11.9065,00:00:31,
155,2005,36.5531,-0.126374,11.6847,00:00:31,
155,2006,43.3367,-0.126374,10.9224,00:00:31,
155,2007,44.7809,-0.126374,11.7862,00:00:31,
155,2008,28.2647,0.809596,14.1425,00:00:31,
155,2009,28.5957,1.88293,16.5369,00:00:31,
155,2010,30.473,-0.126374,11.145,00:00:31,
155,2011,38.2468,-0.126374,10.7034,00:00:31,
155,2012,47.454,0.010207,9.27225,00:00:31,
155,2013,47.147,0.030207,9.65269,00:00:31,
155,2014,47.0915,-0.126374,11.1383,00:00:31,
155,2015,28.791,1.2696,15.0765,00:00:31,
155,2016,28.708,0.502928,13.6388,00:00:31,
155,2017,28.621,-0.126374,11.2945,00:00:31,
155,2018,42.1213,-0.126374,10.8257,00:00:31,
155,2019,47.7984,0.010207,8.32695,00:00:31,
155,2020,46.1118,-0.126374,11.399,00:00:31,
155,2021,36.5658,-0.126374,11.0095,00:00:31,
155,2022,38.4316,-0.126374,11.8308,00:00:31,
155,2023,40.5354,-0.126374,11.6059,00:00:31,
155,2024,45.6692,-0.126374,11.9357,00:00:31,
155,2025,47.6944,0.030207,9.93596,00:00:31,
155,2026,47.9818,0.010207,8.79209,00:00:31,
155,2027,47.8956,0.010207,7.58059,00:00:31,
155,2029,28.6164,2.27297,18.1577,00:00:31,
155,2030,28.9502,-0.126374,10.8783,00:00:31,
155,2031,29.5889,-0.126374,10.9352,00:00:31,
155,2032,28.0386,-0.126374,11.5517,00:00:31,
155,2033,28.359,0.196262,12.8572,00:00:31,
155,2034,47.3756,-0.126374,10.3211,00:00:31,
155,2035,31.3443,-0.126374,10.6239,00:00:31,
155,2036,37.393,-0.126374,10.9044,00:00:31,
155,2037,42.2546,-0.126374,11.8714,00:00:31,
155,2038,48.0203,0.010207,9.33369,00:00:31,
155,2039,47.0091,0.010207,9.04415,00:00:31,
155,2040,29.2352,-0.126374,11.4956,00:00:31,
155,2041,39.5625,-0.126374,10.892,00:00:31,
155,2042,31.3625,-0.126374,11.3082,00:00:31,
155,2043,35.8587,-0.126374,10.7927,00:00:31,
156,2001,28.9141,0.042928,12.5178,00:00:31,
156,2003,32.74,-0.126374,10.999,00:00:31,
156,2004,34.917,-0.126374,11.9102,00:00:31,
156,2005,36.3024,-0.126374,11.7286,00:00:31,
156,2006,43.0197,-0.126374,10.9193,00:00:31,
156,2007,44.5898,-0.126374,11.778,00:00:31,
156,2008,28.2653,0.809596,14.2272,00:00:31,
156,2009,28.5915,1.88293,16.6605,00:00:31,
156,2010,30.2545,-0.126374,11.151,00:00:31,
156,2011,38.0608,-0.126374,10.7188,00:00:31,
156,2012,47.3998,0.010207,9.34459,00:00:31,
156,2013,47.1491,0.030207,9.77719,00:00:31,
156,2014,46.8791,-0.126374,11.3174,00:00:31,
156,2015,28.791,1.2696,15.1949,00:00:31,
156,2016,28.6988,0.656262,13.7467,00:00:31,
156,2017,28.4712,-0.126374,11.3972,00:00:31,
156,2018,41.8679,-0.126374,10.8374,00:00:31,
156,2019,47.7863,0.010207,8.44899,00:00:31,
156,2020,45.8652,-0.126374,11.4029,00:00:31,
156,2021,36.3693,-0.126374,10.9851,00:00:31,
156,2022,38.1738,-0.126374,11.8003,00:00:31,
156,2023,40.2488,-0.126374,11.6143,00:00:31,
156,2024,45.4484,-0.126374,11.9347,00:00:31,
156,2025,47.6315,0.030207,10.0096,00:00:31,
156,2026,47.9991,0.010207,8.90147,00:00:31,
156,2027,47.8623,0.010207,7.59622,00:00:31,
156,2030,28.7734,-0.126374,10.8542,00:00:31,
156,2031,29.4282,-0.126374,10.9366,00:00:31,
156,2032,27.9051,-0.126374,11.6749,00:00:31,
156,2033,28.3668,0.196262,12.9613,00:00:31,
156,2034,47.3567,-0.126374,10.4671,00:00:31,
156,2035,31.344,-0.126374,10.6242,00:00:31,
156,2036,37.2101,-0.126374,10.9379,00:00:31,
156,2037,41.9785,-0.126374,11.8346,00:00:31,
156,2038,47.9799,0.030207,9.46252,00:00:31,
156,2039,47.0234,0.010207,9.04373,00:00:31,
156,2040,29.0566,-0.126374,11.5572,00:00:31,
156,2041,39.2905,-0.126374,10.8736,00:00:31,
156,2042,31.1802,-0.126374,11.33,00:00:31,
156,2043,35.664,-0.126374,10.7727,00:00:31,
157,2001,28.8855,0.042928,12.5849,00:00:31,
157,2003,32.5275,-0.126374,10.9388,00:00:31,
157,2004,34.6611,-0.126374,11.9023,00:00:31,
157,2005,36.0483,-0.126374,11.7708,00:00:31,
157,2006,42.7098,-0.126374,10.9126,00:00:31,
157,2007,44.3989,-0.126374,11.7661,00:00:31,
157,2008,28.2658,0.809596,14.3119,00:00:31,
157,2009,28.5865,2.03626,16.7841,00:00:31,
157,2010,30.0282,-0.126374,11.1317,00:00:31,
157,2011,37.8802,-0.126374,10.7549,00:00:31,
157,2012,47.3644,0.030207,9.40874,00:00:31,
157,2013,47.1801,0.030207,9.82648,00:00:31,
157,2014,46.6406,-0.126374,11.4705,00:00:31,
157,2015,28.791,1.2696,15.3133,00:00:31,
157,2016,28.689,0.656262,13.8538,00:00:31,
157,2017,28.3318,-0.126374,11.4945,00:00:31,
157,2018,41.621,-0.126374,10.8621,00:00:31,
157,2019,47.7921,0.010207,8.55549,00:00:31,
157,2020,45.621,-0.126374,11.3672,00:00:31,
157,2021,36.1742,-0.126374,10.9558,00:00:31,
157,2022,37.9297,-0.126374,11.7477,00:00:31,
157,2023,39.9637,-0.126374,11.6254,00:00:31,
157,2024,45.2288,-0.126374,11.9349,00:00:31,
157,2025,47.5877,0.030207,10.1161,00:00:31,
157,2026,48.0264,0.010207,8.99719,00:00:31,
157,2027,47.865,0.010207,7.59993,00:00:31,
157,2030,28.5915,-0.126374,10.8109,00:00:31,
157,2031,29.2573,-0.126374,10.9645,00:00:31,
157,2032,27.8023,-0.126374,11.7815,00:00:31,
157,2033,28.3659,0.349596,13.0663,00:00:31,
157,2034,47.2929,-0.126374,10.6556,00:00:31,
157,2035,31.3449,-0.126374,10.6232,00:00:31,
157,2036,37.0208,-0.126374,10.9666,00:00:31,
157,2037,41.7063,-0.126374,11.7989,00:00:31,
157,2038,47.9517,0.030207,9.58213,00:00:31,
157,2039,47.0421,0.010207,9.06052,00:00:31,
157,2040,28.9004,-0.126374,11.6311,00:00:31,
157,2041,39.0239,-0.126374,10.8736,00:00:31,
157,2042,30.9469,-0.126374,11.3234,00:00:31,
157,2043,35.4953,-0.126374,10.7685,00:00:31,
158,2001,28.8855,0.042928,12.5849,00:00:31,
158,2003,32.3489,-0.126374,10.8814,00:00:31,
158,2004,34.4058,-0.126374,11.8833,00:00:31,
158,2005,35.7896,-0.126374,11.8059,00:00:31,
158,2006,42.4136,-0.126374,10.9044,00:00:31,
158,2007,44.2084,-0.126374,11.7499,00:00:31,
158,2008,28.2663,0.962929,14.3966,00:00:31,
158,2009,28.5809,2.03626,16.9077,00:00:31,
158,2010,29.8068,-0.126374,11.0952,00:00:31,
158,2011,37.6983,-0.126374,10.7913,00:00:31,
158,2012,47.3671,0.030207,9.4953,00:00:31,
158,2013,47.209,0.030207,9.92457,00:00:31,
158,2014,46.3846,-0.126374,11.5815,00:00:31,
158,2015,28.791,1.42293,15.4316,00:00:31,
158,2016,28.6803,0.656262,13.9609,00:00:31,
158,2017,28.1887,-0.126374,11.5849,00:00:31,
158,2018,41.3776,-0.126374,10.8823,00:00:31,
158,2019,47.7972,0.010207,8.65164,00:00:31,
158,2020,45.3801,-0.126374,11.2922,00:00:31,
158,2021,35.97,-0.126374,10.9366,00:00:31,
158,2022,37.6901,-0.126374,11.698,00:00:31,
158,2023,39.6798,-0.126374,11.6333,00:00:31,
158,2024,45.0118,-0.126374,11.9347,00:00:31,
158,2025,47.5706,-0.126374,10.2282,00:00:31,
158,2026,48.0569,0.010207,9.07891,00:00:31,
158,2027,47.8906,0.010207,7.63581,00:00:31,
158,2030,28.4409,-0.126374,10.7946,00:00:31,
158,2031,29.0867,-0.126374,11.0218,00:00:31,
158,2032,27.7415,-0.126374,11.8548,00:00:31,
158,2033,28.3609,0.349596,13.1712,00:00:31,
158,2034,47.1893,-0.126374,10.8468,00:00:31,
158,2035,31.334,-0.126374,10.6363,00:00:31,
158,2036,36.8232,-0.126374,10.9895,00:00:31,
158,2037,41.4393,-0.126374,11.7639,00:00:31,
158,2038,47.9213,0.030207,9.68972,00:00:31,
158,2039,47.0953,0.010207,9.07562,00:00:31,
158,2040,28.7576,-0.126374,11.7297,00:00:31,
158,2041,38.7651,-0.126374,10.8689,00:00:31,
158,2042,30.7106,-0.126374,11.2786,00:00:31,
158,2043,35.3162,-0.126374,10.7729,00:00:31,
159,2001,28.8596,0.042928,12.6431,00:00:31,
159,2003,32.2193,-0.126374,10.8292,00:00:31,
159,2004,34.1518,-0.126374,11.8504,00:00:31,
159,2005,35.527,-0.126374,11.8398,00:00:31,
159,2006,42.1322,-0.126374,10.8936,00:00:31,
159,2007,44.0177,-0.126374,11.7343,00:00:31,
159,2008,28.2667,0.962929,14.4812,00:00:31,
159,2009,28.575,2.1896,17.0313,00:00:31,
159,2010,29.5896,-0.126374,11.0561,00:00:31,
159,2011,37.5115,-0.126374,10.8269,00:00:31,
159,2012,47.3644,0.030207,9.57082,00:00:31,
159,2013,47.2301,0.030207,9.974,00:00:31,
159,2014,46.1175,-0.126374,11.6745,00:00:31,
159,2015,28.791,1.42293,15.55,00:00:31,
159,2016,28.6726,0.809596,14.0675,00:00:31,
159,2017,28.1138,-0.126374,11.6432,00:00:31,
159,2018,41.1397,-0.126374,10.8941,00:00:31,
159,2019,47.8044,0.010207,8.75332,00:00:31,
159,2020,45.1442,-0.126374,11.1964,00:00:31,
159,2021,35.7606,-0.126374,10.9143,00:00:31,
159,2022,37.4563,-0.126374,11.6511,00:00:31,
159,2023,39.3974,-0.126374,11.6436,00:00:31,
159,2024,44.7955,-0.126374,11.9283,00:00:31,
